ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Income_Binned,Cluster_DBSCAN,PCA_Cluster_DBSCAN,Cluster_KMeans,MntTotal
4370,1966,2,5,43482.0,2,1,2013-11-13,83,18.0,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
10573,1953,2,2,62551.0,0,0,2013-11-18,27,125.0,16,98,12,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,1,-1,0,1,18
3712,1959,2,2,52332.0,0,0,2013-08-28,63,212.0,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,1,-1,0,0,12
6637,1988,2,4,66951.0,0,0,2013-11-02,46,277.0,8,305,12,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
3152,1957,2,5,26091.0,1,1,2014-02-25,84,15.0,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
5610,1965,2,5,33456.0,1,1,2014-04-21,58,7.0,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
6460,1982,2,3,28718.0,1,0,2013-07-13,78,12.0,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
1349,1970,2,3,50447.0,2,0,2014-04-21,4,85.0,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
1880,1959,4,5,53537.0,1,1,2014-01-30,17,81.0,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
641,1967,2,4,52074.0,0,1,2014-04-04,77,59.0,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,1,-1,0,0,7
8717,1975,4,3,80427.0,0,1,2012-09-12,56,1149.0,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,28
10314,1948,4,3,83837.0,0,0,2012-12-16,79,847.0,66,119,86,8,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1,-1,0,1,25
10854,1970,4,3,38853.0,1,1,2014-05-23,90,29.0,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
10492,1959,2,5,38285.0,2,1,2014-06-24,96,2.0,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
6935,1951,2,3,78497.0,0,0,2013-12-01,44,207.0,26,447,75,0,24,1,5,7,12,2,0,0,0,1,0,0,3,11,0,1,-1,0,1,25
7698,1976,4,3,51650.0,0,1,2014-05-11,81,152.0,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
3559,1988,2,3,16248.0,1,0,2014-05-10,77,12.0,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
10562,1946,3,3,66835.0,0,0,2013-09-28,21,620.0,26,195,34,17,24,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
10796,1984,3,3,30477.0,1,0,2014-01-22,16,47.0,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
2563,1961,1,3,28249.0,0,0,2014-06-15,80,1.0,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
3518,1983,2,3,25271.0,1,0,2012-12-05,45,10.0,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
5823,1970,4,4,32303.0,0,1,2014-03-08,63,35.0,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
3934,1966,2,3,61286.0,0,1,2013-08-02,34,356.0,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
6982,1976,2,3,74068.0,0,0,2013-03-19,14,783.0,30,537,12,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
6431,1964,4,3,45759.0,1,1,2013-02-23,13,42.0,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
9733,1978,1,5,24882.0,1,0,2012-09-09,52,1.0,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,-1,0,0,5
5602,1989,4,5,66973.0,0,0,2013-05-17,98,466.0,22,432,12,8,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,28
7829,1970,2,2,36640.0,1,0,2013-09-26,99,15.0,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,1,-1,0,0,6
1324,1988,2,3,38872.0,1,0,2013-05-30,93,23.0,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
326,1973,2,3,51148.0,1,1,2013-02-18,38,235.0,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
7224,1977,2,3,31353.0,1,1,2013-12-29,24,10.0,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
6999,1980,3,3,69661.0,0,0,2014-05-13,80,656.0,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
9938,1954,2,3,80067.0,0,0,2013-09-19,82,519.0,17,67,27,8,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1,-1,0,1,17
6422,1954,2,3,86718.0,0,0,2013-01-17,20,344.0,8,482,50,33,24,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
3182,1973,4,4,46854.0,1,1,2014-03-31,81,96.0,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,1,-1,0,0,15
7300,1952,2,2,69142.0,0,1,2014-06-29,50,448.0,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,1,-1,0,1,19
10424,1968,2,4,75922.0,0,0,2013-12-09,60,265.0,8,553,12,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
8727,1978,2,2,63693.0,0,1,2013-10-14,63,587.0,43,337,42,8,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,29
2798,1977,4,5,102160.0,0,0,2012-11-02,54,763.0,29,138,76,8,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1,-1,0,1,26
1030,1965,4,4,40637.0,1,1,2013-07-17,72,22.0,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
624,1984,3,4,18890.0,0,0,2012-11-10,5,6.0,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,1,-1,0,0,4
5176,1988,2,5,29604.0,1,0,2013-12-08,88,7.0,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,1,-1,0,0,5
5552,1963,3,2,48721.0,1,1,2013-05-13,50,81.0,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,17
868,1966,2,3,44794.0,0,1,2014-06-08,99,54.0,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
380,1954,2,2,64497.0,0,1,2012-09-10,17,1170.0,48,320,42,32,24,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1,-1,0,1,29
2677,1956,2,5,46097.0,0,1,2013-03-31,11,72.0,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,15
6521,1954,2,5,77972.0,0,0,2014-03-18,18,613.0,22,319,33,8,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
6927,1968,4,3,44377.0,1,1,2012-10-05,70,224.0,0,30,0,0,10,2,5,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
2877,1974,3,5,46014.0,1,1,2013-01-21,21,410.0,0,59,19,9,44,2,7,1,8,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,18
0,1985,2,3,70951.0,0,0,2013-05-04,66,239.0,10,554,12,8,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
1584,1977,2,3,41443.0,1,0,2014-04-01,79,171.0,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,20
7264,1978,2,4,52195.0,2,1,2014-05-12,2,12.0,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
6274,1948,3,3,83790.0,0,0,2013-11-15,81,1076.0,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1,-1,0,1,25
1377,1954,3,6,44551.0,0,1,2013-08-31,24,182.0,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
454,1980,2,5,69508.0,1,0,2012-11-14,48,824.0,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,28
1755,1988,2,5,45204.0,1,0,2014-04-11,93,30.0,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
2075,1969,2,3,72460.0,0,0,2013-11-14,56,377.0,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
4785,1970,4,5,77622.0,0,2,2014-04-14,3,520.0,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
9076,1980,4,3,30732.0,1,0,2013-01-05,44,155.0,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
7079,1962,2,2,63887.0,0,1,2012-09-08,38,897.0,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,32
4653,1978,2,5,42011.0,1,0,2013-03-26,46,131.0,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
7375,1976,2,5,51369.0,0,1,2012-10-25,84,297.0,7,79,0,11,24,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
709,1952,2,2,51537.0,0,1,2012-12-09,27,787.0,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
460,1972,4,3,79930.0,0,0,2012-08-08,72,792.0,8,67,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,17
3726,1986,4,5,34320.0,1,0,2014-02-16,66,4.0,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
6798,1966,2,4,37070.0,1,1,2013-03-20,30,231.0,7,137,4,15,39,2,5,1,8,7,0,0,0,0,0,0,3,11,1,1,-1,0,0,16
5341,1962,2,2,81975.0,0,1,2013-01-05,2,983.0,76,184,12,8,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1,-1,0,1,14
1606,1971,2,5,38590.0,1,0,2013-05-15,65,3.0,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
9617,1951,2,4,15033.0,0,0,2014-04-16,37,0.0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
3233,1965,4,3,62745.0,0,1,2013-03-23,89,562.0,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,29
89,1975,2,3,22212.0,1,0,2013-12-09,49,5.0,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
2936,1982,3,5,23661.0,1,0,2013-12-04,46,18.0,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
9449,1958,4,4,79761.0,0,1,2013-10-04,32,415.0,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,19
7297,1973,2,4,7500.0,1,0,2013-12-26,54,5.0,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
11004,1970,2,4,60182.0,0,1,2014-05-17,23,8.0,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
313,1968,2,6,73455.0,0,0,2013-10-28,98,901.0,61,67,12,8,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,1,-1,0,1,22
9940,1958,2,5,64961.0,0,1,2012-12-23,97,382.0,8,276,75,8,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
10735,1971,2,4,22804.0,1,0,2013-07-31,75,14.0,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
9529,1990,2,3,73687.0,0,0,2013-11-28,8,559.0,8,503,12,13,24,1,3,9,9,2,0,0,0,1,0,0,3,11,1,1,-1,0,1,22
6439,1958,2,3,61074.0,0,1,2012-08-17,37,789.0,0,133,0,28,24,2,11,5,8,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
7411,1964,4,3,31686.0,1,1,2014-06-05,31,11.0,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
2176,1972,2,3,80134.0,1,0,2013-05-20,40,1218.0,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1,-1,0,1,16
9265,1953,2,3,75027.0,0,1,2013-01-09,74,925.0,64,179,12,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
8867,1988,4,3,67546.0,0,0,2012-08-31,90,864.0,8,67,12,38,24,1,4,10,5,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,20
8932,1969,3,5,65176.0,0,1,2012-10-29,57,960.0,28,183,12,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
10236,1975,3,4,31160.0,1,0,2013-09-16,59,16.0,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
6340,1985,2,4,29938.0,1,0,2013-10-27,52,3.0,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
10089,1974,2,2,102692.0,0,0,2013-04-05,5,168.0,8,444,32,8,24,1,6,9,13,2,0,1,1,1,1,0,3,11,1,1,-1,0,1,29
2227,1958,2,5,26490.0,0,0,2012-09-22,92,45.0,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
10992,1967,2,5,75702.0,1,1,2012-08-29,77,650.0,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,26
5304,1974,4,4,30899.0,1,0,2012-10-13,35,24.0,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
309,1961,4,5,63342.0,0,1,2012-10-16,48,918.0,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,1,-1,0,1,19
3406,1964,2,4,45989.0,0,1,2012-10-22,97,138.0,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,16
2661,1964,2,4,18701.0,1,1,2013-06-04,95,12.0,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
3153,1957,4,4,40737.0,2,1,2013-12-08,24,11.0,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
10264,1979,2,2,15287.0,1,0,2012-10-10,60,1.0,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,-1,0,0,6
1184,1968,4,2,69674.0,0,2,2013-05-22,46,554.0,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,25
4200,1970,3,3,44159.0,1,0,2014-06-17,85,167.0,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,15
9396,1978,4,3,37717.0,1,0,2012-11-23,31,9.0,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1,1,0,0,4
2387,1952,3,5,43776.0,1,1,2013-02-03,9,177.0,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,1,-1,0,0,17
6690,1966,3,3,38179.0,1,1,2013-03-14,30,38.0,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
1225,1963,2,3,80124.0,0,0,2014-06-26,47,483.0,8,398,12,8,24,1,3,7,8,1,1,0,0,0,0,0,3,11,0,1,-1,0,1,19
9703,1970,4,3,38097.0,1,1,2012-10-15,70,77.0,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,1,-1,0,0,11
291,1970,2,3,72940.0,0,0,2013-06-19,13,182.0,74,298,12,8,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,13
4557,1970,2,5,22070.0,1,0,2013-10-04,11,10.0,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
2379,1953,2,4,69267.0,0,0,2012-09-22,31,778.0,44,499,95,73,24,2,3,4,5,7,0,0,0,0,0,0,3,11,1,1,-1,0,1,14
5726,1983,3,4,31788.0,1,0,2014-03-20,15,16.0,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,1,-1,0,0,10
3066,1975,4,5,61905.0,0,1,2014-02-04,2,167.0,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
6336,1960,2,3,29315.0,1,1,2014-04-06,55,13.0,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
10967,1963,2,2,33378.0,1,1,2013-02-06,38,33.0,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
2304,1963,4,5,66313.0,0,1,2013-09-16,86,625.0,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
3445,1956,2,4,60714.0,0,0,2013-01-17,56,216.0,8,224,101,8,24,2,7,4,10,5,0,0,0,0,0,0,3,11,1,1,-1,0,1,23
7828,1981,3,5,77882.0,0,0,2014-04-30,29,68.0,8,396,12,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,12
3762,1986,4,4,69867.0,0,0,2013-04-02,30,196.0,0,512,33,8,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,1,-1,0,1,17
4391,1968,3,2,63841.0,0,1,2013-04-21,64,635.0,15,100,20,7,24,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
4669,1981,1,3,24480.0,1,0,2013-02-11,46,4.0,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
10144,1976,2,5,51369.0,0,1,2012-10-25,84,297.0,7,79,0,11,24,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
8652,1946,2,5,37760.0,0,0,2012-08-31,20,84.0,5,38,12,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
1672,1974,4,5,65640.0,0,1,2014-03-01,74,204.0,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
8962,1975,3,3,44319.0,1,1,2014-04-17,18,26.0,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
9974,1974,2,3,30631.0,1,0,2013-07-12,75,15.0,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
10983,1952,2,5,75278.0,0,0,2013-01-29,17,304.0,8,230,12,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
8148,1956,3,5,50898.0,1,1,2013-01-08,88,285.0,28,242,55,8,24,2,6,2,12,5,0,0,0,0,0,0,3,11,0,1,-1,0,1,22
10102,1966,2,6,79946.0,0,0,2014-05-12,19,395.0,8,67,12,8,28,1,5,2,5,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,13
4697,1949,3,2,35416.0,0,0,2013-06-13,62,248.0,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
9262,1984,2,5,32414.0,0,0,2013-07-04,11,20.0,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,1,-1,0,0,5
7254,1969,2,5,38361.0,1,0,2013-12-27,74,39.0,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
4543,1980,2,3,82497.0,0,0,2012-10-31,32,777.0,8,67,12,21,24,1,2,7,9,4,0,0,1,0,0,0,3,11,0,1,-1,0,1,19
4927,1971,2,5,16626.0,2,0,2014-01-15,76,8.0,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
10451,1965,2,5,29672.0,1,1,2013-03-12,6,9.0,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
2926,1952,3,5,55951.0,0,1,2012-08-23,62,173.5,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1,-1,0,1,23
2874,1988,2,2,35388.0,1,0,2013-03-07,20,6.0,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
9738,1986,3,5,42386.0,1,0,2013-01-13,43,65.0,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
7119,1982,2,4,68627.0,0,0,2013-01-12,45,395.0,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,1,-1,0,1,12
3924,1965,4,2,57912.0,0,1,2014-03-17,34,801.0,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,1,-1,0,1,28
5827,1958,2,2,35246.0,1,1,2014-04-16,53,36.0,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
5596,1956,2,5,58821.0,0,1,2013-10-12,44,513.0,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
10812,1978,4,3,46377.0,1,0,2014-03-01,89,37.0,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
1717,1988,2,4,39747.0,1,0,2014-04-13,43,80.0,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,13
9491,1984,2,5,23976.0,1,0,2013-12-27,68,14.0,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,10
9274,1961,3,3,80950.0,0,0,2013-03-28,44,525.0,8,112,12,8,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,1,-1,0,1,23
6609,1966,2,6,27038.0,0,0,2012-09-18,64,1.0,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,1,-1,0,0,7
6963,1947,2,4,77457.0,0,0,2014-03-05,85,675.0,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,1,-1,0,1,18
4440,1964,3,3,64100.0,0,1,2013-09-10,93,509.0,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,1,-1,0,0,18
1379,1992,3,5,42670.0,0,0,2013-04-27,12,154.0,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
10032,1976,2,2,12571.0,1,0,2014-01-18,86,3.0,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,1,-1,0,0,11
2826,1967,2,3,22574.0,2,1,2013-10-28,28,25.0,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
2437,1989,2,3,52247.25135379061,0,0,2013-06-03,69,861.0,8,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,1,-1,0,1,24
6320,1976,3,4,70893.0,0,0,2013-02-06,42,768.0,44,67,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
3050,1966,2,3,54198.0,1,1,2013-12-17,13,185.0,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,16
231,1956,3,5,28839.0,1,1,2014-03-11,86,24.0,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,7
2392,1972,2,3,40321.0,1,1,2013-07-29,59,44.0,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,8
9478,1985,2,4,66503.0,1,0,2012-08-14,30,91.0,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,15
113,1951,2,3,30833.0,1,1,2013-07-16,33,11.0,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
2863,1970,2,4,52247.25135379061,1,2,2013-08-23,67,738.0,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,1,-1,0,1,21
1802,1971,2,3,64795.0,0,1,2013-01-17,23,412.0,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,1,-1,0,1,21
520,1974,2,3,34421.0,1,0,2013-07-01,81,3.0,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
8275,1965,4,2,47025.0,1,1,2014-02-09,6,16.0,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
9750,1961,4,2,64325.0,0,1,2013-02-07,41,731.0,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,1,-1,0,1,23
2607,1953,2,4,40464.0,0,1,2013-01-11,78,424.0,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,1,-1,0,1,24
7214,1957,2,3,62187.0,0,0,2013-07-05,49,792.0,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,1,-1,0,1,18
5835,1976,4,2,14849.0,1,0,2013-07-02,39,21.0,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,9
3896,1984,2,3,27255.0,1,0,2013-11-07,3,22.0,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,0,0,0,5
10350,1950,4,3,54432.0,2,1,2013-05-09,37,33.0,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,5
7786,1986,4,4,29999.0,1,0,2013-02-13,22,68.0,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,12
2861,1983,2,4,24072.0,1,0,2013-04-16,79,9.0,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,-1,0,0,4
663,1989,4,4,33996.0,0,0,2013-09-11,46,40.0,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,1,-1,0,0,6
10675,1956,4,3,66334.0,0,1,2013-04-03,82,909.0,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,1,-1,0,1,19
2521,1971,3,3,35178.0,1,0,2013-01-10,10,23.0,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,1,-1,0,0,5
